stadium_id,stadium_name,surface,surface_raw,source_url,wikipedia_url,transfermarkt_url,notes
291,Fir Park,,,,https://en.wikipedia.org/wiki/Fir_Park,https://www.transfermarkt.com/motherwell-fc/stadion/verein/987,
826,Fisht Olympic Stadium,,,,https://en.wikipedia.org/wiki/Fisht_Olympic_Stadium,https://www.transfermarkt.com/fk-sochi/stadion/verein/41231,
365,Fortuna Arena,,,,https://en.wikipedia.org/wiki/Fortuna_Arena,https://www.transfermarkt.com/sk-slavia-prague/stadion/verein/62,
318,Fortuna Sittard Stadion,,,,https://en.wikipedia.org/wiki/Fortuna_Sittard_Stadion,https://www.transfermarkt.com/fortuna-sittard/stadion/verein/385,
919,Frans Heesen Stadion,,,,https://en.wikipedia.org/wiki/Frans_Heesen_Stadion,https://www.transfermarkt.com/top-oss/stadion/verein/1228,
269,Fredrikstad Stadion,,,,https://en.wikipedia.org/wiki/Fredrikstad_Stadion,https://www.transfermarkt.com/fredrikstad-fk/stadion/verein/3837,
912,GS Staalwerken Stadion,,,,https://en.wikipedia.org/wiki/GS_Staalwerken_Stadion,https://www.transfermarkt.com/helmond-sport/stadion/verein/500,
844,Gabala City Stadium,,,,https://en.wikipedia.org/wiki/Gabala_City_Stadium,https://www.transfermarkt.com/fk-qabala/stadion/verein/22010,
256,Gamla Ullevi,,,,https://en.wikipedia.org/wiki/Gamla_Ullevi,https://www.transfermarkt.com/ifk-goteborg/stadion/verein/801,
981,Gandzasar Stadium,,,,https://en.wikipedia.org/wiki/Kapan_Stadium,https://www.transfermarkt.com/gandzasar-kapan/stadion/verein/23911,
846,Ganja City Stadium,,,,https://en.wikipedia.org/wiki/Ganja_City_Stadium,https://www.transfermarkt.com/kapaz-pfk/stadion/verein/7090,
660,Gargždai Stadium,,,,https://en.wikipedia.org/wiki/Garg%C5%BEdai_Stadium,https://www.transfermarkt.com/fk-banga-gargzdai/stadion/verein/23559/saison_id/2025,
107,Gavagnin-Nocini,,,,https://en.wikipedia.org/wiki/Stadio_Gavagnin_Nocini,https://www.transfermarkt.com/virtusvecomp-verona/stadion/verein/29251/saison_id/2025,
822,Gazovik,,,,https://en.wikipedia.org/wiki/Gazovik_Stadium_(Orenburg),https://www.transfermarkt.com/fk-orenburg/stadion/verein/14589,
828,Gazprom Arena,,,,https://en.wikipedia.org/wiki/Krestovsky_Stadium,https://www.transfermarkt.com/zenit-st-petersburg/stadion/verein/964,
920,GelreDome,,,,https://en.wikipedia.org/wiki/GelreDome,https://www.transfermarkt.com/vitesse-arnheim/stadion/verein/499,
480,Gipedo Neapolis,,,,https://en.wikipedia.org/wiki/A.E._Kifisia_F.C.,https://www.transfermarkt.com/ae-kifisias/stadion/verein/30120,
475,Gipedo Panetolikou,,,,https://en.wikipedia.org/wiki/Panetolikos_Stadium,https://www.transfermarkt.com/panetolikos-gfs/stadion/verein/6418,
